id,etch_run_id,pressure,pressure_unit,temp_chuck,temp_chuck_unit,bias_power,bias_power_unit,source_power,source_power_unit,gas_flow_total,gas_flow_total_unit,helium_backside_pressure,helium_backside_pressure_unit
5887,RUN_L20260202_L1P1_0037_L01,29.4,mTorr,59.2,C,778,W,1186,W,295,sccm,10.2,Torr
5888,RUN_L20260202_L1P1_0038_L01,29.3,mTorr,60.2,C,797,W,1154,W,296,sccm,9.9,Torr
5889,RUN_L20260202_L1P1_0039_L01,28.2,mTorr,59.8,C,805,W,1203,W,295,sccm,10,Torr
5890,RUN_L20260202_L1P1_0040_L02,29.7,mTorr,59.9,C,802,W,1194,W,302,sccm,10.5,Torr
5891,RUN_L20260202_L1P1_0041_L02,29.8,mTorr,60.6,C,819,W,1173,W,311,sccm,10,Torr
5892,RUN_L20260202_L1P1_0042_L02,30.6,mTorr,59.7,C,812,W,1254,W,297,sccm,10.1,Torr
5893,RUN_L20260202_L1P1_0043_L01,28.9,mTorr,60.4,C,783,W,1193,W,298,sccm,9.9,Torr
5894,RUN_L20260202_L1P1_0044_L01,28.8,mTorr,60.8,C,797,W,1209,W,297,sccm,9.9,Torr
5895,RUN_L20260202_L1P1_0045_L01,30.4,mTorr,59.8,C,794,W,1181,W,304,sccm,10.6,Torr
5896,RUN_L20260202_L1P1_0046_L02,30.8,mTorr,60.4,C,800,W,1188,W,302,sccm,9.6,Torr
5897,RUN_L20260202_L1P1_0047_L02,28.7,mTorr,59.9,C,800,W,1210,W,300,sccm,10,Torr
5898,RUN_L20260202_L1P1_0048_L02,30.9,mTorr,60.5,C,812,W,1190,W,294,sccm,9.6,Torr
5899,RUN_L20260202_L1P1_0049_L01,30,mTorr,59.2,C,804,W,1200,W,295,sccm,10.4,Torr
5900,RUN_L20260202_L1P1_0050_L01,30.9,mTorr,59.2,C,825,W,1224,W,301,sccm,10,Torr
5901,RUN_L20260202_L1P1_0051_L01,29.9,mTorr,59.8,C,805,W,1184,W,301,sccm,9.9,Torr
5902,RUN_L20260202_L1P1_0052_L02,28,mTorr,59.6,C,783,W,1160,W,300,sccm,9.4,Torr
5903,RUN_L20260202_L1P1_0053_L02,29.9,mTorr,59.7,C,791,W,1154,W,303,sccm,10.5,Torr
5904,RUN_L20260202_L1P1_0054_L02,30.8,mTorr,59.9,C,812,W,1243,W,294,sccm,9.6,Torr
5905,RUN_L20260202_L1P1_0055_L01,29.3,mTorr,60.4,C,768,W,1228,W,302,sccm,10.1,Torr
5906,RUN_L20260202_L1P1_0056_L01,29.7,mTorr,59.8,C,773,W,1220,W,301,sccm,10.3,Torr
5907,RUN_L20260202_L1P1_0057_L01,29.9,mTorr,59.6,C,800,W,1187,W,295,sccm,10.7,Torr
5908,RUN_L20260202_L1P1_0058_L02,27.7,mTorr,59.8,C,819,W,1160,W,297,sccm,9.8,Torr
5909,RUN_L20260202_L1P1_0059_L02,31.3,mTorr,59.6,C,826,W,1192,W,303,sccm,9.7,Torr
5910,RUN_L20260202_L1P1_0060_L02,29.3,mTorr,59.5,C,796,W,1197,W,294,sccm,9.9,Torr
5911,RUN_L20260202_L1P1_0061_L01,30.4,mTorr,59.2,C,821,W,1166,W,312,sccm,9.8,Torr
5912,RUN_L20260202_L1P1_0062_L01,29.9,mTorr,60,C,801,W,1156,W,303,sccm,9.4,Torr
5913,RUN_L20260202_L1P1_0063_L01,31,mTorr,59.7,C,769,W,1148,W,300,sccm,10.5,Torr
5914,RUN_L20260202_L1P1_0064_L02,30.3,mTorr,60.5,C,800,W,1220,W,299,sccm,9.9,Torr
5915,RUN_L20260202_L1P1_0065_L02,29.8,mTorr,59.3,C,788,W,1164,W,304,sccm,10,Torr
5916,RUN_L20260202_L1P1_0066_L02,29.3,mTorr,59.7,C,818,W,1209,W,298,sccm,10.2,Torr
5917,RUN_L20260202_L1P1_0067_L01,30.6,mTorr,60.9,C,799,W,1188,W,298,sccm,10.4,Torr
5918,RUN_L20260202_L1P1_0068_L01,28.5,mTorr,59.5,C,774,W,1218,W,307,sccm,9.7,Torr
5919,RUN_L20260202_L1P1_0069_L01,30.5,mTorr,59.9,C,770,W,1210,W,298,sccm,10.1,Torr
5920,RUN_L20260202_L1P1_0070_L02,29.1,mTorr,59.4,C,800,W,1193,W,301,sccm,9.6,Torr
5921,RUN_L20260202_L1P1_0071_L02,31,mTorr,59.3,C,752,W,1204,W,296,sccm,10.1,Torr
5922,RUN_L20260202_L1P1_0072_L02,30.1,mTorr,60.8,C,790,W,1197,W,301,sccm,10.1,Torr
5923,RUN_L20260202_L1P1_0073_L01,30.5,mTorr,60.1,C,805,W,1182,W,303,sccm,9.9,Torr
5924,RUN_L20260202_L1P1_0074_L01,30.1,mTorr,60.1,C,779,W,1229,W,308,sccm,10.1,Torr
5925,RUN_L20260202_L1P1_0075_L01,28.6,mTorr,59.2,C,820,W,1187,W,295,sccm,10.1,Torr
5926,RUN_L20260202_L1P1_0076_L02,29.3,mTorr,60.2,C,824,W,1197,W,293,sccm,10,Torr
5927,RUN_L20260202_L1P1_0077_L02,30.5,mTorr,60.6,C,780,W,1158,W,299,sccm,9.9,Torr
5928,RUN_L20260202_L1P1_0078_L02,30.1,mTorr,60.6,C,794,W,1208,W,297,sccm,9.6,Torr
5929,RUN_L20260202_L1P1_0079_L01,30.9,mTorr,60.3,C,820,W,1182,W,300,sccm,9.7,Torr
5930,RUN_L20260202_L1P1_0080_L01,30.3,mTorr,59.4,C,800,W,1186,W,303,sccm,9.8,Torr
5931,RUN_L20260202_L1P1_0081_L01,29.2,mTorr,60.2,C,772,W,1175,W,311,sccm,9.7,Torr
5932,RUN_L20260202_L1P1_0082_L02,29.4,mTorr,60.3,C,797,W,1196,W,298,sccm,9.8,Torr
5933,RUN_L20260202_L1P1_0083_L02,30.1,mTorr,59.1,C,783,W,1140,W,289,sccm,10,Torr
5934,RUN_L20260202_L1P1_0084_L02,28.1,mTorr,59.4,C,822,W,1220,W,299,sccm,10,Torr
5935,RUN_L20260202_L1P1_0085_L01,31.3,mTorr,60.4,C,812,W,1199,W,302,sccm,10.2,Torr
5936,RUN_L20260202_L1P1_0086_L01,30.4,mTorr,60.4,C,794,W,1186,W,295,sccm,10,Torr
5937,RUN_L20260202_L1P1_0087_L01,31,mTorr,59.2,C,803,W,1154,W,301,sccm,10,Torr
5938,RUN_L20260202_L1P1_0088_L02,28.7,mTorr,60.4,C,774,W,1213,W,301,sccm,10.2,Torr
5939,RUN_L20260202_L1P1_0089_L02,31,mTorr,60,C,785,W,1181,W,301,sccm,9.7,Torr
5940,RUN_L20260202_L1P1_0090_L02,31.8,mTorr,60.4,C,831,W,1239,W,304,sccm,9.8,Torr
5941,RUN_L20260202_L1P1_0091_L01,28.9,mTorr,59.7,C,801,W,1215,W,300,sccm,9.9,Torr
5942,RUN_L20260202_L1P1_0092_L01,30.6,mTorr,60.3,C,819,W,1246,W,303,sccm,9.8,Torr
5943,RUN_L20260202_L1P1_0093_L01,30,mTorr,60.4,C,805,W,1204,W,291,sccm,9.5,Torr
5944,RUN_L20260202_L1P1_0094_L02,28.8,mTorr,59.8,C,826,W,1232,W,295,sccm,10.2,Torr
5945,RUN_L20260202_L1P1_0095_L02,30.4,mTorr,60,C,760,W,1214,W,298,sccm,9.7,Torr
5946,RUN_L20260202_L1P1_0096_L02,30.7,mTorr,59.7,C,796,W,1186,W,295,sccm,10.5,Torr
5947,RUN_L20260202_L1P1_0097_L01,29.5,mTorr,60.8,C,833,W,1206,W,300,sccm,10,Torr
5948,RUN_L20260202_L1P1_0098_L01,30.9,mTorr,59.9,C,819,W,1175,W,298,sccm,9.5,Torr
5949,RUN_L20260202_L1P1_0099_L01,28.7,mTorr,59.5,C,827,W,1262,W,298,sccm,10.2,Torr
5950,RUN_L20260202_L1P1_0100_L02,28.8,mTorr,59.6,C,800,W,1197,W,304,sccm,10,Torr
5951,RUN_L20260202_L1P1_0101_L02,30.1,mTorr,60.1,C,789,W,1201,W,300,sccm,10.1,Torr
5952,RUN_L20260202_L1P1_0102_L02,30,mTorr,60.4,C,779,W,1212,W,295,sccm,9.9,Torr
5953,RUN_L20260202_L1P1_0103_L01,29.4,mTorr,59.3,C,778,W,1167,W,297,sccm,9.7,Torr
5954,RUN_L20260202_L1P1_0104_L01,30.6,mTorr,60.9,C,816,W,1240,W,304,sccm,9.6,Torr
5955,RUN_L20260202_L1P1_0105_L01,30.4,mTorr,60.2,C,810,W,1169,W,301,sccm,9.6,Torr
5956,RUN_L20260202_L1P1_0106_L02,30.7,mTorr,60.2,C,799,W,1162,W,306,sccm,9.6,Torr
5957,RUN_L20260202_L1P1_0107_L02,29.9,mTorr,60,C,810,W,1195,W,304,sccm,9.9,Torr
5958,RUN_L20260202_L1P1_0108_L02,30.5,mTorr,60,C,803,W,1162,W,298,sccm,10,Torr
5959,RUN_L20260202_L1P1_0109_L01,29.6,mTorr,59.9,C,819,W,1247,W,307,sccm,9.5,Torr
5960,RUN_L20260202_L1P1_0110_L01,31.6,mTorr,60.5,C,819,W,1193,W,308,sccm,10.3,Torr
5961,RUN_L20260202_L1P1_0111_L01,29.3,mTorr,60,C,779,W,1103,W,291,sccm,10,Torr
5962,RUN_L20260202_L1P1_0112_L02,31.7,mTorr,60.4,C,805,W,1206,W,300,sccm,10.7,Torr
5963,RUN_L20260202_L1P1_0113_L02,30,mTorr,59.8,C,767,W,1217,W,297,sccm,9.9,Torr
5964,RUN_L20260202_L1P1_0114_L02,28.9,mTorr,60.1,C,803,W,1187,W,299,sccm,10.7,Torr
5965,RUN_L20260202_L1P1_0115_L01,31.1,mTorr,59.6,C,812,W,1159,W,296,sccm,10.2,Torr
5966,RUN_L20260202_L1P1_0116_L01,30.1,mTorr,60.6,C,774,W,1197,W,295,sccm,9.4,Torr
5967,RUN_L20260202_L1P1_0117_L01,30.7,mTorr,59.6,C,792,W,1186,W,305,sccm,9.6,Torr
5968,RUN_L20260202_L1P1_0118_L02,31,mTorr,59.8,C,800,W,1171,W,294,sccm,10.1,Torr
5969,RUN_L20260202_L1P1_0119_L02,30.3,mTorr,59.8,C,805,W,1168,W,300,sccm,9.5,Torr
5970,RUN_L20260202_L1P1_0120_L02,29.5,mTorr,59.8,C,794,W,1205,W,293,sccm,9.7,Torr
5971,RUN_L20260202_L1P1_0121_L01,30.8,mTorr,60.4,C,777,W,1227,W,306,sccm,9.5,Torr
5972,RUN_L20260202_L1P1_0122_L01,30,mTorr,59.8,C,799,W,1214,W,300,sccm,10.6,Torr
5973,RUN_L20260202_L1P1_0123_L01,30.5,mTorr,60.7,C,767,W,1148,W,304,sccm,10.3,Torr
5974,RUN_L20260202_L1P1_0124_L02,28.3,mTorr,59.6,C,795,W,1218,W,301,sccm,9.9,Torr
5975,RUN_L20260202_L1P1_0125_L02,30.4,mTorr,60.1,C,791,W,1223,W,299,sccm,10.5,Torr
5976,RUN_L20260202_L1P1_0126_L02,29.5,mTorr,59.6,C,797,W,1242,W,300,sccm,10.4,Torr
5977,RUN_L20260202_L1P1_0127_L01,31.3,mTorr,60.2,C,789,W,1172,W,308,sccm,10.4,Torr
5978,RUN_L20260202_L1P1_0128_L01,30.5,mTorr,60,C,770,W,1198,W,296,sccm,9.8,Torr
5979,RUN_L20260202_L1P1_0129_L01,30.2,mTorr,59.9,C,793,W,1217,W,287,sccm,9.9,Torr
5980,RUN_L20260202_L1P1_0130_L02,30.4,mTorr,60.6,C,819,W,1184,W,296,sccm,9.7,Torr
5981,RUN_L20260202_L1P1_0131_L02,29.2,mTorr,59.7,C,825,W,1217,W,294,sccm,10,Torr
5982,RUN_L20260202_L1P1_0132_L02,31.3,mTorr,60.3,C,849,W,1199,W,305,sccm,9.8,Torr
5983,RUN_L20260202_L1P1_0133_L01,31.6,mTorr,59.6,C,834,W,1175,W,299,sccm,9.7,Torr
5984,RUN_L20260202_L1P1_0134_L01,30.3,mTorr,60.1,C,776,W,1177,W,304,sccm,10.3,Torr
5985,RUN_L20260202_L1P1_0135_L01,31.3,mTorr,59.4,C,792,W,1237,W,300,sccm,10.2,Torr
5986,RUN_L20260202_L1P1_0136_L02,29.5,mTorr,59.7,C,800,W,1170,W,300,sccm,9.7,Torr
5987,RUN_L20260202_L1P1_0137_L02,29.4,mTorr,60,C,798,W,1165,W,301,sccm,10.3,Torr
5988,RUN_L20260202_L1P1_0138_L02,30,mTorr,60.9,C,801,W,1210,W,307,sccm,10.1,Torr
5989,RUN_L20260202_L1P1_0139_L01,30.3,mTorr,60.1,C,848,W,1199,W,301,sccm,9.9,Torr
5990,RUN_L20260202_L1P1_0140_L01,29.7,mTorr,60.8,C,778,W,1161,W,306,sccm,10.5,Torr
5991,RUN_L20260202_L1P1_0141_L01,30.4,mTorr,60.1,C,786,W,1184,W,305,sccm,10.1,Torr
5992,RUN_L20260202_L1P1_0142_L02,30.2,mTorr,59.8,C,833,W,1175,W,299,sccm,10.5,Torr
5993,RUN_L20260202_L1P1_0143_L02,29.2,mTorr,60.8,C,788,W,1181,W,300,sccm,10.2,Torr
5994,RUN_L20260202_L1P1_0144_L02,30.4,mTorr,60.2,C,808,W,1276,W,298,sccm,10.2,Torr
5995,RUN_L20260202_L1P1_0145_L01,30.7,mTorr,59.7,C,821,W,1191,W,306,sccm,9.7,Torr
5996,RUN_L20260202_L1P1_0146_L01,30.1,mTorr,60.2,C,810,W,1174,W,295,sccm,9.8,Torr
5997,RUN_L20260202_L1P1_0147_L01,30.9,mTorr,59.9,C,804,W,1261,W,296,sccm,10.4,Torr
5998,RUN_L20260202_L1P1_0148_L02,29,mTorr,59,C,819,W,1227,W,299,sccm,10.3,Torr
5999,RUN_L20260202_L1P1_0149_L02,30.4,mTorr,60.5,C,782,W,1222,W,294,sccm,9.9,Torr
6000,RUN_L20260202_L1P1_0150_L02,29.1,mTorr,60.5,C,790,W,1175,W,297,sccm,9.6,Torr
6001,RUN_L20260202_L1P1_0151_L01,29.1,mTorr,60.9,C,811,W,1236,W,306,sccm,10.5,Torr
6002,RUN_L20260202_L1P1_0152_L01,29.5,mTorr,60.2,C,759,W,1224,W,303,sccm,10.3,Torr
6003,RUN_L20260202_L1P1_0153_L01,29.2,mTorr,59.9,C,828,W,1204,W,298,sccm,9.7,Torr
6004,RUN_L20260202_L1P1_0154_L02,29.6,mTorr,60.4,C,806,W,1149,W,304,sccm,9.7,Torr
6005,RUN_L20260202_L1P1_0155_L02,29.8,mTorr,60.4,C,803,W,1199,W,310,sccm,10.6,Torr
6006,RUN_L20260202_L1P1_0156_L02,30.7,mTorr,60.8,C,767,W,1252,W,302,sccm,9.8,Torr
6007,RUN_L20260202_L1P1_0157_L01,29.7,mTorr,60,C,774,W,1207,W,307,sccm,9.9,Torr
6008,RUN_L20260202_L1P1_0158_L01,28.7,mTorr,59.9,C,792,W,1189,W,304,sccm,9.8,Torr
6009,RUN_L20260202_L1P1_0159_L01,30.9,mTorr,59.6,C,816,W,1193,W,299,sccm,10.1,Torr
6010,RUN_L20260202_L1P1_0160_L02,29.3,mTorr,60.3,C,758,W,1195,W,301,sccm,9.6,Torr
6011,RUN_L20260202_L1P1_0161_L02,30,mTorr,59.2,C,816,W,1176,W,303,sccm,10.1,Torr
6012,RUN_L20260202_L1P1_0162_L02,30.4,mTorr,60.4,C,793,W,1199,W,296,sccm,9.6,Torr
6013,RUN_L20260202_L1P1_0163_L01,30.2,mTorr,60.3,C,796,W,1243,W,287,sccm,9.6,Torr
6014,RUN_L20260202_L1P1_0164_L01,30.9,mTorr,60.3,C,805,W,1240,W,296,sccm,9.6,Torr
6015,RUN_L20260202_L1P1_0165_L01,30.4,mTorr,60.1,C,805,W,1177,W,289,sccm,9.6,Torr
6016,RUN_L20260202_L1P1_0166_L02,29.3,mTorr,60.8,C,786,W,1238,W,296,sccm,10.2,Torr
6017,RUN_L20260202_L1P1_0167_L02,31.7,mTorr,60.4,C,812,W,1223,W,291,sccm,10.2,Torr
6018,RUN_L20260202_L1P1_0168_L02,30.2,mTorr,59.7,C,754,W,1219,W,304,sccm,10,Torr
6019,RUN_L20260202_L1P1_0169_L01,29.9,mTorr,59.7,C,791,W,1213,W,294,sccm,9.8,Torr
6020,RUN_L20260202_L1P1_0170_L01,30.8,mTorr,59.6,C,803,W,1172,W,303,sccm,10.4,Torr
6021,RUN_L20260202_L1P1_0171_L01,30.2,mTorr,60.3,C,793,W,1188,W,304,sccm,10.2,Torr
6022,RUN_L20260202_L1P1_0172_L02,30.3,mTorr,59.5,C,763,W,1225,W,304,sccm,9.6,Torr
6023,RUN_L20260202_L1P1_0173_L02,32,mTorr,60.5,C,815,W,1164,W,291,sccm,10.1,Torr
6024,RUN_L20260202_L1P1_0174_L02,29.8,mTorr,60.7,C,775,W,1169,W,306,sccm,10.1,Torr
6025,RUN_L20260202_L1P1_0175_L01,29.7,mTorr,59.6,C,799,W,1209,W,302,sccm,10.2,Torr
6026,RUN_L20260202_L1P1_0176_L01,30.1,mTorr,59.9,C,803,W,1176,W,304,sccm,10.8,Torr
6027,RUN_L20260202_L1P1_0177_L01,30.9,mTorr,60,C,800,W,1225,W,309,sccm,9.8,Torr
6028,RUN_L20260202_L1P1_0178_L02,28.8,mTorr,60.4,C,823,W,1177,W,304,sccm,10.2,Torr
6029,RUN_L20260202_L1P1_0179_L02,28.4,mTorr,60.8,C,799,W,1207,W,294,sccm,10.4,Torr
6030,RUN_L20260202_L1P1_0180_L02,29.5,mTorr,59.2,C,809,W,1210,W,303,sccm,10.5,Torr
6031,RUN_L20260202_L1P1_0181_L01,28.7,mTorr,59.8,C,799,W,1186,W,292,sccm,10.1,Torr
6032,RUN_L20260202_L1P1_0182_L01,29.7,mTorr,59.9,C,812,W,1193,W,300,sccm,9.6,Torr
6033,RUN_L20260202_L1P1_0183_L01,30.4,mTorr,59.3,C,828,W,1180,W,297,sccm,9.5,Torr
6034,RUN_L20260202_L1P1_0184_L02,29.3,mTorr,59.8,C,803,W,1199,W,300,sccm,10.2,Torr
6035,RUN_L20260202_L1P1_0185_L02,28.9,mTorr,60.2,C,816,W,1171,W,292,sccm,10.1,Torr
6036,RUN_L20260202_L1P1_0186_L02,30.1,mTorr,59.9,C,829,W,1193,W,293,sccm,10,Torr
6037,RUN_L20260202_L1P1_0187_L01,30.7,mTorr,59.2,C,827,W,1222,W,298,sccm,10.1,Torr
6038,RUN_L20260202_L1P1_0188_L01,28.6,mTorr,61.4,C,792,W,1166,W,299,sccm,10.3,Torr
6039,RUN_L20260202_L1P1_0189_L01,30.7,mTorr,60.1,C,821,W,1185,W,298,sccm,10.2,Torr
6040,RUN_L20260202_L1P1_0190_L02,30.7,mTorr,60.1,C,805,W,1216,W,307,sccm,10.1,Torr
6041,RUN_L20260202_L1P1_0191_L02,30.8,mTorr,59.5,C,822,W,1138,W,302,sccm,9.8,Torr
6042,RUN_L20260202_L1P1_0192_L02,31,mTorr,60.1,C,811,W,1256,W,302,sccm,10.3,Torr
6043,RUN_L20260202_L1P1_0193_L01,31.8,mTorr,59.9,C,806,W,1231,W,298,sccm,9.8,Torr
6044,RUN_L20260202_L1P1_0194_L01,29.7,mTorr,59.1,C,809,W,1154,W,293,sccm,10.3,Torr
6045,RUN_L20260202_L1P1_0195_L01,30.1,mTorr,59.5,C,805,W,1137,W,300,sccm,9.9,Torr
6046,RUN_L20260202_L1P1_0196_L02,29.7,mTorr,60.4,C,806,W,1201,W,309,sccm,10.2,Torr
6047,RUN_L20260202_L1P1_0197_L02,30,mTorr,61,C,797,W,1166,W,301,sccm,10.5,Torr
6048,RUN_L20260202_L1P1_0198_L02,31.2,mTorr,60.2,C,795,W,1229,W,306,sccm,10.2,Torr
6049,RUN_L20260202_L1P1_0199_L01,28.9,mTorr,60.6,C,835,W,1212,W,306,sccm,10.4,Torr
6050,RUN_L20260202_L1P1_0200_L01,29.3,mTorr,59.9,C,810,W,1204,W,303,sccm,9.9,Torr
6051,RUN_L20260202_L1P1_0201_L01,31.1,mTorr,60,C,789,W,1183,W,301,sccm,10,Torr
6052,RUN_L20260202_L1P1_0202_L02,30.8,mTorr,60.5,C,794,W,1248,W,295,sccm,9.9,Torr
6053,RUN_L20260202_L1P1_0203_L02,29.7,mTorr,60.8,C,821,W,1223,W,299,sccm,9.5,Torr
6054,RUN_L20260202_L1P1_0204_L02,30.7,mTorr,60.7,C,785,W,1218,W,298,sccm,10.3,Torr
6055,RUN_L20260202_L1P1_0205_L01,30.3,mTorr,59.5,C,770,W,1236,W,302,sccm,10.2,Torr
6056,RUN_L20260202_L1P1_0206_L01,31.2,mTorr,60,C,772,W,1169,W,293,sccm,10.1,Torr
6057,RUN_L20260202_L1P1_0207_L01,30.1,mTorr,60.1,C,765,W,1239,W,297,sccm,10.4,Torr
6058,RUN_L20260202_L1P1_0208_L02,30.8,mTorr,59.9,C,774,W,1192,W,302,sccm,9.7,Torr
6059,RUN_L20260202_L1P1_0209_L02,32.1,mTorr,60.2,C,776,W,1210,W,296,sccm,9.6,Torr
6060,RUN_L20260202_L1P1_0210_L02,30.5,mTorr,60.4,C,828,W,1195,W,295,sccm,10.4,Torr
6061,RUN_L20260202_L1P1_0211_L01,30,mTorr,60.5,C,799,W,1144,W,296,sccm,10,Torr
6062,RUN_L20260202_L1P1_0212_L01,30.6,mTorr,60.8,C,793,W,1229,W,299,sccm,10.1,Torr
6063,RUN_L20260202_L1P1_0213_L01,29.7,mTorr,59.8,C,771,W,1145,W,288,sccm,9.6,Torr
6064,RUN_L20260202_L1P1_0214_L02,31.9,mTorr,59.3,C,797,W,1171,W,296,sccm,10.4,Torr
6065,RUN_L20260202_L1P1_0215_L02,30.1,mTorr,60.2,C,765,W,1186,W,305,sccm,10.2,Torr
6066,RUN_L20260202_L1P1_0216_L02,29.8,mTorr,60.9,C,793,W,1141,W,302,sccm,9.8,Torr
6067,RUN_L20260202_L1P1_0217_L01,29.3,mTorr,59.8,C,841,W,1167,W,302,sccm,10.6,Torr
6068,RUN_L20260202_L1P1_0218_L01,30.9,mTorr,60.3,C,813,W,1207,W,291,sccm,9.6,Torr
6069,RUN_L20260202_L1P1_0219_L01,30.7,mTorr,60.3,C,796,W,1190,W,298,sccm,9.9,Torr
6070,RUN_L20260202_L1P1_0220_L02,29.6,mTorr,60.1,C,814,W,1192,W,299,sccm,10.3,Torr
6071,RUN_L20260202_L1P1_0221_L02,30.5,mTorr,60,C,790,W,1173,W,302,sccm,10.3,Torr
6072,RUN_L20260202_L1P1_0222_L02,28.8,mTorr,59.5,C,784,W,1201,W,306,sccm,9.6,Torr
6073,RUN_L20260202_L1P1_0223_L01,30.1,mTorr,58.9,C,834,W,1190,W,305,sccm,9.9,Torr
6074,RUN_L20260202_L1P1_0224_L01,30.4,mTorr,59.4,C,777,W,1151,W,297,sccm,10.2,Torr
6075,RUN_L20260202_L1P1_0225_L01,31.4,mTorr,59.8,C,793,W,1194,W,297,sccm,10.4,Torr
6076,RUN_L20260202_L1P1_0226_L02,29.4,mTorr,60.5,C,806,W,1163,W,307,sccm,10.4,Torr
6077,RUN_L20260202_L1P1_0227_L02,29,mTorr,59.9,C,781,W,1227,W,298,sccm,10.2,Torr
6078,RUN_L20260202_L1P1_0228_L02,29.3,mTorr,59.7,C,813,W,1188,W,295,sccm,10,Torr
6079,RUN_L20260202_L1P1_0229_L01,28.9,mTorr,59.6,C,794,W,1276,W,299,sccm,9.9,Torr
6080,RUN_L20260202_L1P1_0230_L01,31.1,mTorr,60.3,C,813,W,1229,W,307,sccm,10.1,Torr
6081,RUN_L20260202_L1P1_0231_L01,31.2,mTorr,60.7,C,812,W,1196,W,295,sccm,10.4,Torr
6082,RUN_L20260202_L1P1_0232_L02,30.3,mTorr,60.5,C,795,W,1217,W,298,sccm,9.9,Torr
6083,RUN_L20260202_L1P1_0233_L02,31,mTorr,60.3,C,834,W,1137,W,296,sccm,9.9,Torr
6084,RUN_L20260202_L1P1_0234_L02,30.1,mTorr,59.3,C,787,W,1229,W,305,sccm,10.3,Torr
6085,RUN_L20260202_L1P1_0235_L01,29.9,mTorr,59.8,C,827,W,1175,W,301,sccm,10.3,Torr
6086,RUN_L20260202_L1P1_0236_L01,29.7,mTorr,61,C,823,W,1203,W,305,sccm,9.9,Torr
6087,RUN_L20260202_L1P1_0237_L01,29.8,mTorr,60.6,C,835,W,1178,W,308,sccm,9.6,Torr
6088,RUN_L20260202_L1P1_0238_L02,28.8,mTorr,59.2,C,803,W,1181,W,292,sccm,9.5,Torr
6089,RUN_L20260202_L1P1_0239_L02,30.2,mTorr,60,C,784,W,1195,W,296,sccm,10,Torr
6090,RUN_L20260202_L1P1_0240_L02,30,mTorr,60.2,C,842,W,1202,W,298,sccm,9.7,Torr
6091,RUN_L20260202_L1P1_0241_L01,30.6,mTorr,59.6,C,793,W,1199,W,300,sccm,10.3,Torr
6092,RUN_L20260202_L1P1_0242_L01,30.1,mTorr,58.8,C,784,W,1200,W,303,sccm,9.5,Torr
6093,RUN_L20260202_L1P1_0243_L01,29.9,mTorr,60,C,796,W,1151,W,298,sccm,10.5,Torr
6094,RUN_L20260202_L1P1_0244_L02,29.3,mTorr,59.6,C,780,W,1270,W,297,sccm,9.9,Torr
6095,RUN_L20260202_L1P1_0245_L02,30.1,mTorr,59.6,C,811,W,1207,W,305,sccm,9.8,Torr
6096,RUN_L20260202_L1P1_0246_L02,30.6,mTorr,59.8,C,788,W,1213,W,303,sccm,9.8,Torr
6097,RUN_L20260202_L1P1_0247_L01,29.1,mTorr,59.9,C,794,W,1190,W,302,sccm,9.7,Torr
6098,RUN_L20260202_L1P1_0248_L01,30.1,mTorr,60,C,819,W,1174,W,289,sccm,10.5,Torr
6099,RUN_L20260202_L1P1_0249_L01,30.2,mTorr,59.6,C,812,W,1205,W,306,sccm,10.2,Torr
6100,RUN_L20260202_L1P1_0250_L02,29.4,mTorr,59.9,C,800,W,1209,W,301,sccm,10,Torr
6101,RUN_L20260202_L1P1_0251_L02,29.5,mTorr,59.1,C,803,W,1239,W,299,sccm,9.6,Torr
6102,RUN_L20260202_L1P1_0252_L02,30.2,mTorr,60.2,C,800,W,1262,W,296,sccm,10,Torr
6103,RUN_L20260202_L1P1_0253_L01,29.1,mTorr,58.6,C,791,W,1244,W,297,sccm,9.8,Torr
6104,RUN_L20260202_L1P1_0254_L01,30.3,mTorr,59.9,C,800,W,1147,W,296,sccm,9.2,Torr
6105,RUN_L20260202_L1P1_0255_L01,29.3,mTorr,60.5,C,810,W,1186,W,290,sccm,9.8,Torr
6106,RUN_L20260202_L1P1_0256_L02,30.9,mTorr,59.5,C,797,W,1210,W,296,sccm,10.2,Torr
6107,RUN_L20260202_L1P1_0257_L02,31.9,mTorr,60.4,C,808,W,1188,W,292,sccm,9.9,Torr
6108,RUN_L20260202_L1P1_0258_L02,29.3,mTorr,60.6,C,783,W,1199,W,300,sccm,10,Torr
6109,RUN_L20260202_L1P1_0259_L01,30.4,mTorr,58.3,C,788,W,1136,W,294,sccm,10.3,Torr
6110,RUN_L20260202_L1P1_0260_L01,29.4,mTorr,59.9,C,785,W,1227,W,304,sccm,10.3,Torr
6111,RUN_L20260202_L1P1_0261_L01,30.8,mTorr,58.6,C,789,W,1144,W,292,sccm,10.6,Torr
6112,RUN_L20260202_L1P1_0262_L02,29,mTorr,59.9,C,826,W,1153,W,306,sccm,9.3,Torr
6113,RUN_L20260202_L1P1_0263_L02,30.4,mTorr,60,C,815,W,1170,W,304,sccm,9.7,Torr
6114,RUN_L20260202_L1P1_0264_L02,29.3,mTorr,58.8,C,778,W,1197,W,295,sccm,10.3,Torr
6115,RUN_L20260202_L1P1_0265_L01,29.8,mTorr,61,C,809,W,1151,W,300,sccm,10.1,Torr
6116,RUN_L20260202_L1P1_0266_L01,29.2,mTorr,60.1,C,792,W,1168,W,296,sccm,10,Torr
